Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	68.18     	49.70     	51.01     	5.41      
0.50      	67.87     	49.92     	51.13     	5.41      
1.00      	68.83     	51.11     	52.67     	5.41      
1.50      	70.33     	52.59     	54.64     	5.41      
2.00      	71.39     	53.51     	55.71     	5.41      
2.50      	70.99     	53.00     	54.52     	5.41      
3.00      	70.31     	51.98     	52.82     	5.41      
3.50      	70.06     	50.91     	51.73     	5.41      
4.00      	69.90     	50.00     	50.96     	5.41      
4.50      	69.78     	49.82     	50.81     	5.41      
5.00      	69.75     	50.01     	51.05     	5.41      
5.50      	70.04     	50.08     	51.43     	5.41      
6.00      	70.44     	49.92     	51.77     	5.40      
6.50      	70.42     	49.36     	51.75     	5.40      
7.00      	69.86     	48.46     	51.33     	5.40      
7.50      	69.08     	47.70     	50.88     	5.39      
8.00      	68.25     	47.50     	50.69     	5.39      
8.50      	67.51     	47.59     	50.64     	5.38      
9.00      	66.99     	47.86     	50.71     	5.38      
9.50      	66.77     	48.26     	50.96     	5.38      
10.00     	66.92     	48.71     	51.47     	5.38      
10.50     	67.38     	49.21     	52.24     	5.38      
11.00     	67.82     	49.88     	53.12     	5.38      
11.50     	67.92     	50.91     	54.00     	5.38      
12.00     	67.97     	51.82     	54.88     	5.38      
12.50     	67.99     	51.99     	55.59     	5.38      
13.00     	68.30     	51.92     	56.33     	5.38      
13.50     	69.59     	52.31     	57.63     	5.38      
14.00     	71.28     	52.83     	58.92     	5.38      
14.50     	72.17     	52.62     	59.03     	5.38      
15.00     	72.44     	51.90     	58.24     	5.38      
15.50     	72.10     	50.80     	56.55     	5.38      
16.00     	71.44     	49.58     	54.47     	5.38      
16.50     	70.70     	48.56     	52.60     	5.38      
17.00     	70.10     	47.92     	51.29     	5.38      
17.50     	69.81     	47.60     	50.76     	5.39      
18.00     	70.13     	47.72     	51.48     	5.39      
18.50     	70.54     	47.87     	52.37     	5.40      
19.00     	70.49     	47.61     	52.26     	5.40      
19.50     	70.22     	47.20     	51.83     	5.41      
20.00     	69.95     	46.91     	51.99     	5.41      
20.50     	69.67     	46.77     	52.49     	5.42      
21.00     	69.25     	46.85     	52.84     	5.42      
21.50     	68.81     	47.15     	53.05     	5.42      
22.00     	68.83     	47.61     	53.59     	5.42      
22.50     	69.57     	48.22     	54.68     	5.43      
23.00     	70.31     	48.53     	55.27     	5.43      
23.50     	70.77     	48.33     	54.87     	5.43      
24.00     	71.10     	48.04     	54.04     	5.43      
24.50     	71.31     	47.82     	52.97     	5.44      
25.00     	71.29     	47.54     	52.00     	5.44      
25.50     	70.73     	46.98     	51.77     	5.44      
26.00     	70.09     	46.48     	51.78     	5.45      
26.50     	69.80     	46.40     	51.73     	5.45      
27.00     	69.84     	46.62     	51.68     	5.45      
27.50     	70.12     	46.90     	51.91     	5.45      
28.00     	70.52     	47.13     	52.38     	5.46      
28.50     	70.69     	47.23     	52.53     	5.46      
29.00     	70.54     	47.20     	52.25     	5.46      
29.50     	70.19     	47.33     	52.05     	5.46      
30.00     	69.73     	47.88     	52.29     	5.46      
30.50     	69.33     	48.45     	52.73     	5.47      
31.00     	69.08     	48.45     	53.14     	5.47      
31.50     	69.25     	48.65     	53.77     	5.48      
32.00     	70.37     	50.44     	55.13     	5.48      
32.50     	71.81     	52.54     	56.45     	5.49      
33.00     	72.42     	52.60     	56.44     	5.49      
33.50     	72.59     	51.52     	55.56     	5.50      
34.00     	72.86     	50.63     	54.42     	5.51      
34.50     	73.03     	49.81     	53.28     	5.51      
35.00     	72.82     	49.10     	52.62     	5.52      
35.50     	72.28     	48.51     	52.35     	5.52      
36.00     	71.62     	47.94     	51.99     	5.53      
36.50     	70.94     	47.40     	51.34     	5.53      
37.00     	70.62     	47.21     	51.06     	5.53      
37.50     	71.39     	47.90     	52.04     	5.52      
38.00     	72.20     	48.79     	53.00     	5.52      
38.50     	72.08     	49.41     	52.74     	5.51      
39.00     	71.92     	49.81     	52.29     	5.50      
39.50     	72.24     	49.83     	52.15     	5.50      
40.00     	72.57     	49.77     	52.22     	5.49      
40.50     	72.50     	49.92     	52.65     	5.49      
41.00     	72.27     	50.14     	53.19     	5.48      
41.50     	71.92     	50.34     	53.56     	5.47      
42.00     	71.66     	50.60     	53.90     	5.47      
42.50     	71.90     	51.12     	54.52     	5.47      
43.00     	72.40     	51.62     	55.22     	5.48      
43.50     	72.81     	51.67     	55.78     	5.49      
44.00     	73.00     	51.27     	55.88     	5.50      
44.50     	72.60     	50.12     	54.74     	5.51      
45.00     	71.93     	48.72     	53.18     	5.52      
45.50     	71.22     	47.44     	51.83     	5.54      
46.00     	70.50     	46.43     	50.74     	5.54      
46.50     	69.70     	46.00     	50.02     	5.55      
47.00     	68.83     	46.37     	49.77     	5.56      
47.50     	68.33     	47.09     	50.02     	5.56      
48.00     	68.69     	47.73     	50.82     	5.56      
48.50     	69.71     	48.56     	52.11     	5.56      
49.00     	71.42     	50.12     	54.00     	5.55      
49.50     	73.19     	51.89     	55.86     	5.54      
50.00     	73.45     	52.35     	56.00     	5.53      
50.50     	72.57     	51.86     	54.92     	5.52      
51.00     	72.08     	51.89     	54.56     	5.52      
51.50     	72.05     	52.48     	55.01     	5.51      
52.00     	71.89     	53.03     	55.49     	5.50      
52.50     	70.91     	52.91     	55.31     	5.50      
53.00     	70.20     	52.85     	55.25     	5.49      
53.50     	70.78     	53.43     	55.91     	5.49      
54.00     	72.02     	54.31     	56.90     	5.50      
54.50     	73.36     	55.33     	57.98     	5.50      
55.00     	74.46     	56.03     	58.71     	5.50      
55.50     	74.70     	55.27     	58.04     	5.51      
56.00     	74.20     	53.37     	56.24     	5.51      
56.50     	73.45     	51.53     	54.27     	5.51      
57.00     	72.74     	50.35     	52.66     	5.52      
57.50     	72.16     	49.60     	51.56     	5.52      
58.00     	71.90     	49.45     	51.41     	5.52      
58.50     	71.95     	49.59     	51.76     	5.52      
59.00     	72.50     	49.83     	52.36     	5.53      
59.50     	73.06     	49.88     	52.70     	5.53      
60.00     	72.65     	49.13     	51.77     	5.53      
60.50     	71.70     	48.02     	50.18     	5.53      
61.00     	71.08     	47.40     	49.10     	5.53      
61.50     	70.78     	47.32     	48.65     	5.54      
62.00     	70.48     	47.48     	48.56     	5.54      
62.50     	69.98     	47.80     	48.83     	5.54      
63.00     	69.92     	48.49     	49.58     	5.54      
63.50     	71.16     	50.16     	51.25     	5.54      
64.00     	72.70     	51.68     	53.05     	5.54      
64.50     	73.75     	51.88     	54.41     	5.54      
65.00     	74.39     	51.32     	55.07     	5.54      
65.50     	74.45     	50.24     	54.10     	5.54      
66.00     	74.10     	48.94     	52.47     	5.53      
66.50     	73.30     	47.74     	50.99     	5.53      
67.00     	72.27     	46.81     	49.83     	5.53      
67.50     	71.21     	46.38     	49.01     	5.53      
68.00     	70.30     	46.66     	48.64     	5.53      
68.50     	69.86     	47.36     	48.87     	5.53      
69.00     	70.53     	48.53     	50.17     	5.53      
69.50     	71.71     	49.72     	51.81     	5.53      
70.00     	72.60     	50.40     	52.86     	5.52      
70.50     	73.08     	50.48     	53.15     	5.52      
71.00     	73.31     	50.11     	52.86     	5.52      
71.50     	73.33     	49.47     	52.14     	5.52      
72.00     	73.16     	49.04     	51.42     	5.52      
72.50     	72.83     	49.32     	51.07     	5.51      
73.00     	72.58     	49.82     	51.04     	5.51      
73.50     	72.80     	50.33     	51.69     	5.51      
74.00     	73.20     	50.81     	52.54     	5.51      
74.50     	73.56     	51.19     	53.10     	5.51      
75.00     	73.81     	51.44     	53.44     	5.51      
75.50     	73.81     	51.35     	53.55     	5.51      
76.00     	73.60     	51.11     	53.57     	5.51      
76.50     	73.21     	50.98     	53.68     	5.51      
77.00     	72.70     	51.00     	53.88     	5.51      
77.50     	72.07     	51.04     	54.02     	5.51      
78.00     	71.21     	50.95     	53.85     	5.51      
78.50     	70.94     	51.21     	54.10     	5.51      
