Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	68.62     	63.53     	69.43     	4.07      
0.50      	68.26     	62.87     	68.67     	4.07      
1.00      	67.41     	62.25     	68.62     	4.07      
1.50      	67.18     	62.69     	69.59     	4.07      
2.00      	68.74     	65.10     	71.68     	4.07      
2.50      	69.76     	65.98     	73.23     	4.07      
3.00      	69.28     	64.23     	73.39     	4.07      
3.50      	68.38     	62.84     	72.11     	4.07      
4.00      	67.41     	62.37     	70.36     	4.07      
4.50      	66.44     	62.54     	70.33     	4.07      
5.00      	66.41     	63.56     	71.38     	4.07      
5.50      	68.33     	65.52     	72.64     	4.05      
6.00      	69.54     	66.47     	73.47     	4.05      
6.50      	69.09     	65.55     	73.41     	4.05      
7.00      	68.54     	63.55     	72.58     	4.05      
7.50      	67.91     	61.60     	71.33     	4.05      
8.00      	66.84     	61.41     	70.22     	4.05      
8.50      	66.71     	62.74     	70.58     	4.05      
9.00      	68.36     	64.72     	72.87     	4.06      
9.50      	69.34     	64.80     	73.05     	3.98      
10.00     	69.17     	63.13     	71.02     	3.85      
10.50     	68.28     	62.14     	69.66     	3.83      
11.00     	67.27     	61.79     	68.89     	3.85      
11.50     	66.95     	62.20     	68.75     	3.85      
12.00     	67.60     	63.33     	69.44     	3.85      
12.50     	69.25     	65.09     	70.80     	3.85      
13.00     	70.67     	67.21     	71.55     	3.82      
13.50     	71.22     	68.45     	71.26     	3.77      
14.00     	70.47     	67.04     	69.98     	3.77      
14.50     	69.03     	64.85     	68.55     	3.78      
15.00     	67.72     	63.66     	67.83     	3.78      
15.50     	67.77     	63.98     	68.21     	3.77      
16.00     	69.12     	65.60     	69.60     	3.79      
16.50     	70.73     	67.84     	71.52     	4.04      
17.00     	71.83     	68.65     	72.84     	4.24      
17.50     	71.88     	66.99     	72.81     	4.21      
18.00     	71.33     	66.20     	72.10     	4.18      
18.50     	70.40     	66.26     	71.08     	4.19      
19.00     	69.28     	65.21     	70.19     	4.19      
19.50     	68.74     	64.72     	70.36     	4.20      
20.00     	69.53     	66.84     	72.38     	4.20      
