Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	80.56     	36.66     	34.23     	4.20      
0.50      	80.52     	36.75     	34.39     	4.22      
1.00      	80.45     	36.81     	34.45     	4.23      
1.50      	80.29     	36.77     	34.33     	4.25      
2.00      	79.95     	36.59     	34.08     	4.27      
2.50      	79.37     	36.24     	33.80     	4.29      
3.00      	79.00     	36.09     	33.68     	4.30      
3.50      	79.32     	36.49     	33.91     	4.32      
4.00      	79.99     	37.09     	34.39     	4.33      
4.50      	80.42     	37.41     	34.91     	4.35      
5.00      	80.44     	37.43     	35.18     	4.36      
5.50      	80.07     	37.33     	34.94     	4.37      
6.00      	79.36     	37.08     	34.29     	4.38      
6.50      	78.48     	36.57     	33.53     	4.39      
7.00      	77.96     	36.16     	33.18     	4.40      
7.50      	78.48     	36.39     	33.82     	4.40      
8.00      	79.61     	37.20     	35.01     	4.41      
8.50      	80.31     	38.15     	35.74     	4.42      
9.00      	80.37     	38.90     	35.75     	4.42      
9.50      	80.12     	39.15     	35.32     	4.42      
10.00     	79.74     	38.95     	34.71     	4.42      
10.50     	79.32     	38.65     	34.20     	4.43      
11.00     	79.05     	38.50     	34.01     	4.43      
11.50     	79.25     	38.64     	34.33     	4.43      
12.00     	79.82     	38.93     	34.99     	4.43      
12.50     	80.34     	39.00     	35.53     	4.42      
13.00     	80.54     	38.71     	35.63     	4.42      
13.50     	80.39     	38.26     	35.19     	4.42      
14.00     	79.92     	37.74     	34.38     	4.42      
14.50     	79.28     	37.15     	33.72     	4.41      
15.00     	78.67     	36.61     	33.43     	4.41      
15.50     	78.40     	36.38     	33.39     	4.40      
16.00     	78.60     	36.61     	33.53     	4.40      
16.50     	79.11     	37.23     	34.00     	4.39      
17.00     	79.85     	38.10     	34.79     	4.39      
17.50     	80.99     	39.03     	35.54     	4.38      
18.00     	82.45     	39.77     	36.01     	4.37      
18.50     	83.55     	40.08     	36.37     	4.37      
19.00     	83.83     	39.80     	36.54     	4.36      
19.50     	83.33     	39.04     	36.01     	4.35      
20.00     	82.38     	38.11     	34.92     	4.34      
20.50     	81.67     	37.68     	34.40     	4.33      
21.00     	81.37     	37.86     	34.77     	4.33      
21.50     	81.00     	38.03     	35.13     	4.32      
22.00     	80.27     	37.84     	35.04     	4.31      
22.50     	79.26     	37.45     	34.71     	4.30      
23.00     	78.05     	37.00     	34.30     	4.29      
23.50     	76.71     	36.60     	33.81     	4.29      
24.00     	75.35     	36.33     	33.27     	4.28      
24.50     	74.27     	36.21     	32.90     	4.27      
25.00     	73.68     	36.28     	32.89     	4.26      
25.50     	73.53     	36.57     	33.40     	4.25      
26.00     	73.71     	37.09     	34.40     	4.25      
26.50     	73.97     	37.63     	35.34     	4.24      
27.00     	74.11     	37.99     	35.68     	4.23      
27.50     	74.00     	38.03     	35.55     	4.23      
28.00     	73.58     	37.73     	35.33     	4.22      
28.50     	73.15     	37.46     	35.16     	4.21      
29.00     	73.13     	37.68     	35.11     	4.21      
29.50     	73.61     	38.26     	35.32     	4.20      
30.00     	74.49     	38.71     	35.93     	4.20      
30.50     	75.71     	39.03     	36.75     	4.19      
31.00     	77.20     	39.48     	37.34     	4.19      
31.50     	78.70     	39.92     	37.51     	4.19      
32.00     	79.81     	39.87     	37.22     	4.19      
32.50     	80.33     	39.19     	36.57     	4.18      
33.00     	80.32     	38.13     	35.76     	4.18      
33.50     	80.01     	37.06     	34.99     	4.18      
34.00     	79.89     	36.44     	34.51     	4.18      
34.50     	80.08     	36.42     	34.39     	4.18      
35.00     	80.10     	36.55     	34.41     	4.19      
