Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	75.27     	51.74     	75.10     	4.40      
0.50      	67.90     	54.16     	75.80     	4.67      
1.00      	76.88     	58.41     	82.84     	4.66      
1.50      	78.48     	58.84     	84.08     	4.65      
2.00      	69.34     	55.97     	79.31     	4.64      
2.50      	68.28     	56.18     	80.25     	4.62      
3.00      	72.33     	58.81     	84.24     	4.61      
3.50      	76.20     	61.16     	87.35     	4.60      
4.00      	78.41     	61.66     	88.68     	4.62      
4.50      	79.46     	62.02     	89.68     	4.64      
5.00      	79.84     	62.71     	90.70     	4.65      
5.50      	79.67     	62.81     	91.03     	4.67      
6.00      	78.98     	62.18     	91.13     	4.69      
6.50      	77.01     	60.85     	90.87     	4.70      
7.00      	71.88     	58.85     	88.15     	4.72      
7.50      	68.10     	57.60     	85.65     	4.70      
8.00      	71.01     	58.57     	87.14     	4.68      
8.50      	76.40     	60.54     	90.16     	4.66      
9.00      	79.71     	61.38     	91.39     	4.64      
9.50      	80.08     	60.64     	90.02     	4.62      
10.00     	80.46     	60.07     	88.30     	4.60      
10.50     	80.45     	59.71     	86.54     	4.58      
11.00     	78.61     	58.90     	84.27     	4.57      
11.50     	74.93     	57.40     	81.39     	4.62      
12.00     	70.95     	55.88     	79.16     	4.68      
12.50     	69.38     	55.66     	79.49     	4.73      
13.00     	72.11     	57.16     	81.31     	4.77      
13.50     	76.77     	59.19     	83.58     	4.79      
14.00     	79.39     	60.04     	85.52     	4.81      
14.50     	80.19     	59.70     	85.47     	4.81      
15.00     	80.27     	58.77     	83.94     	4.81      
15.50     	80.50     	57.89     	82.82     	4.80      
16.00     	79.87     	57.13     	82.17     	4.79      
16.50     	77.41     	56.32     	81.43     	4.78      
17.00     	73.43     	55.37     	80.09     	4.76      
17.50     	69.73     	54.90     	79.45     	4.75      
18.00     	69.11     	55.80     	80.99     	4.74      
18.50     	73.57     	58.30     	83.95     	4.73      
19.00     	78.32     	60.39     	86.02     	4.73      
19.50     	80.25     	60.82     	86.26     	4.73      
20.00     	80.70     	60.18     	85.60     	4.72      
20.50     	81.10     	59.62     	84.80     	4.72      
21.00     	81.58     	59.38     	84.13     	4.72      
21.50     	80.59     	58.39     	83.21     	4.72      
22.00     	77.54     	56.71     	81.44     	4.72      
22.50     	73.31     	55.14     	79.02     	4.72      
23.00     	70.89     	54.48     	78.70     	4.72      
23.50     	72.34     	55.40     	80.84     	4.72      
24.00     	76.91     	57.66     	83.92     	4.72      
24.50     	80.80     	59.69     	86.74     	4.72      
25.00     	82.92     	60.55     	88.12     	4.72      
25.50     	83.44     	60.23     	87.80     	4.71      
26.00     	82.69     	59.37     	86.55     	4.71      
26.50     	80.35     	58.34     	84.76     	4.71      
27.00     	76.66     	57.12     	82.52     	4.70      
27.50     	73.51     	55.81     	80.32     	4.70      
28.00     	75.41     	56.10     	80.50     	4.69      
28.50     	80.42     	57.95     	82.79     	4.69      
29.00     	83.71     	59.64     	84.83     	4.68      
29.50     	84.75     	59.47     	84.87     	4.68      
30.00     	84.47     	58.59     	83.54     	4.67      
30.50     	84.01     	58.24     	82.74     	4.67      
31.00     	83.90     	58.34     	84.09     	4.66      
31.50     	82.82     	58.59     	85.11     	4.66      
32.00     	78.75     	57.86     	83.96     	4.66      
32.50     	73.51     	56.08     	82.17     	4.66      
33.00     	75.00     	56.34     	83.35     	4.66      
33.50     	80.20     	58.47     	86.76     	4.66      
34.00     	84.40     	60.05     	89.11     	4.67      
34.50     	85.44     	59.31     	88.05     	4.67      
35.00     	83.41     	56.95     	84.14     	4.67      
35.50     	80.79     	55.05     	80.74     	4.67      
36.00     	79.59     	55.27     	80.71     	4.68      
36.50     	76.07     	55.28     	80.19     	4.68      
37.00     	70.17     	53.95     	77.51     	4.68      
37.50     	70.45     	54.04     	77.82     	4.68      
38.00     	74.50     	55.72     	80.92     	4.68      
38.50     	76.81     	57.71     	83.95     	4.68      
39.00     	77.53     	59.08     	85.45     	4.67      
39.50     	77.34     	59.39     	85.47     	4.67      
40.00     	76.68     	59.10     	85.00     	4.67      
40.50     	75.38     	59.25     	85.17     	4.67      
41.00     	72.03     	58.62     	84.10     	4.66      
41.50     	69.29     	57.41     	82.15     	4.66      
42.00     	72.96     	58.14     	82.92     	4.66      
42.50     	77.41     	59.76     	84.76     	4.66      
43.00     	80.12     	60.83     	86.32     	4.66      
43.50     	82.17     	60.94     	87.51     	4.66      
44.00     	82.89     	61.09     	88.27     	4.67      
44.50     	81.27     	60.74     	87.91     	4.67      
45.00     	77.25     	59.01     	86.00     	4.68      
45.50     	73.42     	57.08     	83.82     	4.68      
46.00     	73.53     	56.25     	83.19     	4.69      
46.50     	77.88     	56.94     	84.56     	4.70      
47.00     	80.66     	58.19     	85.81     	4.71      
47.50     	81.52     	58.90     	86.26     	4.72      
48.00     	81.62     	58.83     	86.09     	4.72      
48.50     	80.82     	58.67     	85.71     	4.72      
49.00     	77.90     	57.93     	84.43     	4.71      
49.50     	73.27     	56.49     	82.27     	4.69      
50.00     	70.74     	55.85     	81.31     	4.67      
50.50     	72.15     	56.50     	82.08     	4.63      
51.00     	76.06     	57.83     	84.11     	4.59      
51.50     	79.18     	58.75     	86.45     	4.55      
52.00     	80.70     	58.99     	87.38     	4.52      
52.50     	80.35     	58.63     	86.82     	4.48      
53.00     	78.25     	57.95     	86.10     	4.46      
53.50     	76.41     	57.68     	84.98     	4.45      
54.00     	77.38     	58.85     	85.60     	4.45      
54.50     	81.35     	61.37     	89.53     	4.47      
55.00     	83.59     	62.42     	91.33     	4.50      
55.50     	83.09     	61.39     	89.54     	4.54      
56.00     	81.69     	59.60     	86.49     	4.58      
56.50     	81.32     	58.61     	85.06     	4.63      
57.00     	81.07     	58.29     	84.89     	4.67      
57.50     	79.00     	57.67     	84.35     	4.71      
58.00     	73.49     	55.56     	81.50     	4.74      
58.50     	70.31     	54.23     	79.39     	4.76      
59.00     	73.11     	55.30     	80.55     	4.78      
59.50     	75.61     	56.45     	82.16     	4.78      
60.00     	77.20     	57.49     	83.64     	4.78      
60.50     	78.68     	58.55     	84.94     	4.77      
61.00     	78.13     	58.27     	84.97     	4.76      
61.50     	75.26     	57.19     	83.55     	4.75      
62.00     	71.25     	56.66     	81.41     	4.74      
62.50     	67.86     	56.29     	80.07     	4.73      
63.00     	67.69     	56.54     	80.31     	4.73      
63.50     	71.91     	58.29     	82.05     	4.72      
64.00     	76.07     	60.23     	85.12     	4.72      
64.50     	78.41     	61.57     	87.76     	4.72      
65.00     	79.42     	62.08     	88.11     	4.73      
65.50     	79.33     	61.59     	86.40     	4.73      
66.00     	78.11     	60.48     	83.85     	4.73      
66.50     	75.54     	59.23     	81.59     	4.73      
67.00     	71.47     	57.44     	78.81     	4.72      
67.50     	69.31     	56.04     	77.33     	4.72      
68.00     	72.45     	56.47     	79.65     	4.71      
68.50     	76.02     	57.83     	82.65     	4.70      
69.00     	77.67     	59.10     	84.26     	4.70      
69.50     	77.66     	59.56     	84.17     	4.69      
70.00     	76.79     	58.82     	83.40     	4.68      
70.50     	75.22     	57.41     	82.60     	4.67      
71.00     	72.49     	56.55     	81.74     	4.67      
71.50     	68.29     	55.86     	80.36     	4.66      
72.00     	64.85     	55.53     	79.38     	4.66      
72.50     	67.83     	57.64     	82.05     	4.66      
73.00     	73.47     	60.31     	86.29     	4.67      
73.50     	77.08     	61.72     	89.09     	4.67      
74.00     	79.45     	62.85     	90.10     	4.68      
74.50     	79.73     	62.63     	88.79     	4.68      
75.00     	78.00     	60.78     	85.84     	4.68      
75.50     	77.08     	59.80     	84.06     	4.68      
76.00     	76.76     	59.96     	83.70     	4.67      
76.50     	74.81     	59.80     	83.08     	4.67      
77.00     	71.92     	58.96     	81.70     	4.65      
77.50     	69.74     	58.01     	80.39     	4.63      
78.00     	69.77     	58.17     	81.10     	4.61      
78.50     	71.41     	59.44     	83.65     	4.59      
79.00     	73.29     	61.13     	86.72     	4.57      
79.50     	74.40     	62.32     	88.82     	4.55      
80.00     	74.15     	62.82     	89.52     	4.52      
80.50     	72.43     	62.78     	89.16     	4.50      
81.00     	70.17     	61.71     	87.72     	4.49      
81.50     	69.55     	60.91     	87.14     	4.48      
82.00     	72.33     	62.37     	89.84     	4.47      
82.50     	75.84     	64.18     	93.29     	4.47      
83.00     	77.76     	64.72     	94.85     	4.47      
83.50     	77.31     	63.72     	93.42     	4.48      
84.00     	75.77     	62.55     	91.55     	4.49      
84.50     	74.09     	62.04     	90.87     	4.50      
85.00     	71.60     	61.16     	89.51     	4.52      
85.50     	69.97     	60.10     	88.11     	4.54      
86.00     	71.50     	60.06     	88.78     	4.57      
86.50     	74.82     	61.88     	91.38     	4.59      
87.00     	77.75     	64.45     	94.18     	4.62      
87.50     	78.44     	65.31     	94.79     	4.64      
88.00     	77.28     	64.73     	93.70     	4.67      
88.50     	75.16     	63.70     	92.01     	4.68      
89.00     	72.62     	62.81     	90.21     	4.70      
89.50     	73.00     	62.72     	89.54     	4.70      
90.00     	77.98     	64.02     	91.22     	4.70      
90.50     	83.95     	66.73     	95.23     	4.70      
91.00     	87.06     	68.27     	97.07     	4.69      
91.50     	86.46     	67.42     	94.73     	4.67      
92.00     	85.99     	66.98     	93.49     	4.66      
92.50     	85.17     	66.68     	93.16     	4.64      
93.00     	81.24     	64.33     	89.99     	4.63      
93.50     	78.52     	62.13     	86.77     	4.61      
94.00     	79.40     	61.84     	86.24     	4.60      
94.50     	81.19     	63.00     	88.30     	4.59      
95.00     	81.69     	64.08     	90.18     	4.57      
95.50     	79.85     	63.79     	89.33     	4.57      
96.00     	77.08     	63.27     	88.35     	4.56      
96.50     	73.69     	62.71     	88.05     	4.56      
97.00     	68.44     	60.78     	85.97     	4.56      
97.50     	66.57     	59.78     	85.09     	4.57      
98.00     	71.11     	61.56     	88.08     	4.58      
98.50     	77.12     	64.39     	92.65     	4.59      
99.00     	81.60     	66.42     	95.61     	4.61      
99.50     	83.80     	66.73     	95.64     	4.62      
100.00    	84.66     	65.76     	94.20     	4.64      
100.50    	84.11     	64.10     	92.15     	4.65      
101.00    	81.61     	62.34     	89.86     	4.67      
101.50    	77.65     	60.63     	87.53     	4.68      
102.00    	74.31     	59.29     	85.65     	4.69      
102.50    	75.25     	59.03     	85.10     	4.70      
103.00    	78.62     	59.79     	85.96     	4.70      
