Time      	MABP      	CBFV-L    	CBFV-R    	etCO2     
0.00      	87.54     	37.00     	30.14     	5.12      
0.50      	87.04     	36.91     	30.36     	5.10      
1.00      	86.71     	36.87     	30.38     	5.09      
1.50      	86.92     	36.95     	30.14     	5.08      
2.00      	87.86     	37.20     	30.03     	5.07      
2.50      	89.12     	37.50     	30.41     	5.07      
3.00      	89.71     	37.64     	30.84     	5.06      
3.50      	90.52     	37.80     	31.42     	5.06      
4.00      	91.14     	37.91     	31.99     	5.06      
4.50      	91.67     	37.99     	32.58     	5.06      
5.00      	91.58     	37.92     	32.36     	5.07      
5.50      	92.29     	38.01     	32.05     	5.08      
6.00      	93.60     	38.22     	32.45     	5.09      
6.50      	94.29     	38.28     	33.26     	5.11      
7.00      	93.85     	38.10     	33.75     	5.13      
7.50      	93.00     	37.82     	33.61     	5.16      
8.00      	91.81     	37.50     	33.09     	5.19      
8.50      	90.29     	37.12     	32.38     	5.21      
9.00      	89.37     	36.89     	31.94     	5.23      
9.50      	89.78     	36.95     	32.23     	5.25      
10.00     	90.44     	37.07     	32.83     	5.26      
10.50     	90.06     	36.98     	32.93     	5.25      
11.00     	89.84     	36.91     	32.90     	5.24      
11.50     	89.24     	36.77     	32.52     	5.23      
12.00     	88.57     	36.63     	32.18     	5.20      
12.50     	87.86     	36.48     	31.69     	5.18      
13.00     	87.87     	36.50     	31.13     	5.15      
13.50     	87.75     	36.50     	30.53     	5.13      
14.00     	87.93     	36.58     	30.70     	5.10      
14.50     	88.66     	36.78     	31.56     	5.09      
15.00     	89.36     	36.97     	31.95     	5.08      
15.50     	89.79     	37.11     	31.92     	5.07      
16.00     	89.64     	37.12     	31.75     	5.07      
16.50     	89.16     	37.07     	31.47     	5.08      
17.00     	88.29     	36.96     	30.68     	5.08      
17.50     	88.27     	37.05     	30.15     	5.09      
18.00     	89.43     	37.41     	30.35     	5.10      
18.50     	90.77     	37.80     	30.92     	5.11      
19.00     	91.31     	38.02     	31.34     	5.12      
19.50     	91.47     	38.16     	31.54     	5.13      
20.00     	91.25     	38.21     	31.46     	5.13      
20.50     	90.85     	38.22     	31.02     	5.14      
21.00     	90.97     	38.35     	30.49     	5.14      
21.50     	91.52     	38.58     	30.04     	5.14      
22.00     	92.18     	38.81     	29.97     	5.13      
22.50     	92.47     	38.96     	30.20     	5.12      
23.00     	92.52     	39.04     	30.71     	5.12      
23.50     	91.84     	38.95     	30.99     	5.10      
24.00     	90.96     	38.81     	30.40     	5.09      
24.50     	90.00     	38.65     	28.98     	5.08      
25.00     	89.18     	38.51     	27.83     	5.06      
25.50     	88.57     	38.41     	27.71     	5.04      
26.00     	87.61     	38.22     	27.89     	5.03      
26.50     	86.64     	38.01     	27.95     	5.01      
27.00     	86.37     	37.94     	28.25     	5.00      
27.50     	86.85     	38.00     	29.11     	4.99      
28.00     	86.62     	37.89     	29.68     	4.97      
28.50     	86.13     	37.70     	29.72     	4.97      
29.00     	85.45     	37.46     	29.33     	4.96      
29.50     	85.17     	37.29     	29.16     	4.96      
30.00     	84.95     	37.13     	29.30     	4.96      
30.50     	84.72     	36.97     	29.51     	4.96      
31.00     	84.50     	36.82     	29.60     	4.97      
31.50     	84.81     	36.80     	29.72     	4.99      
32.00     	85.56     	36.89     	30.25     	5.00      
32.50     	86.28     	36.98     	31.24     	5.03      
33.00     	87.42     	37.18     	32.45     	5.05      
33.50     	88.30     	37.33     	32.91     	5.08      
34.00     	88.94     	37.43     	33.00     	5.11      
34.50     	89.20     	37.47     	32.82     	5.14      
35.00     	89.92     	37.63     	32.37     	5.18      
35.50     	90.64     	37.80     	31.48     	5.21      
36.00     	91.68     	38.06     	31.25     	5.23      
36.50     	92.95     	38.37     	31.88     	5.26      
37.00     	94.35     	38.71     	32.56     	5.27      
37.50     	95.31     	38.94     	32.75     	5.29      
38.00     	95.97     	39.11     	32.67     	5.30      
38.50     	96.05     	39.14     	32.39     	5.31      
39.00     	95.43     	39.03     	31.73     	5.31      
39.50     	95.05     	38.98     	31.17     	5.32      
40.00     	95.43     	39.08     	31.17     	5.32      
40.50     	96.22     	39.26     	31.81     	5.32      
41.00     	96.58     	39.33     	32.40     	5.32      
41.50     	97.29     	39.45     	32.94     	5.32      
42.00     	97.67     	39.48     	33.12     	5.32      
42.50     	97.70     	39.41     	33.02     	5.32      
43.00     	97.37     	39.24     	32.64     	5.31      
43.50     	97.15     	39.09     	32.21     	5.31      
44.00     	96.77     	38.89     	31.97     	5.30      
44.50     	96.56     	38.73     	32.25     	5.29      
45.00     	96.46     	38.58     	32.84     	5.27      
45.50     	95.63     	38.29     	32.96     	5.25      
46.00     	94.76     	38.01     	32.71     	5.23      
46.50     	93.56     	37.67     	31.97     	5.21      
47.00     	92.00     	37.30     	31.13     	5.19      
47.50     	89.97     	36.86     	30.47     	5.17      
48.00     	88.90     	36.67     	30.34     	5.15      
48.50     	88.66     	36.67     	30.30     	5.13      
49.00     	88.87     	36.80     	30.30     	5.11      
49.50     	88.97     	36.94     	30.73     	5.11      
50.00     	88.61     	36.99     	31.24     	5.10      
50.50     	88.20     	37.06     	31.43     	5.10      
51.00     	87.72     	37.12     	31.02     	5.10      
51.50     	86.97     	37.15     	30.37     	5.11      
52.00     	85.69     	37.07     	29.62     	5.11      
52.50     	85.33     	37.20     	29.31     	5.12      
53.00     	86.26     	37.62     	29.69     	5.13      
53.50     	87.58     	38.10     	30.54     	5.14      
54.00     	88.42     	38.44     	31.48     	5.15      
54.50     	88.76     	38.64     	32.00     	5.15      
55.00     	88.80     	38.74     	31.93     	5.16      
55.50     	88.89     	38.81     	31.44     	5.16      
56.00     	89.54     	38.97     	31.19     	5.17      
56.50     	90.12     	39.07     	30.97     	5.17      
57.00     	90.92     	39.17     	31.06     	5.17      
57.50     	91.99     	39.29     	31.61     	5.17      
58.00     	92.92     	39.34     	32.18     	5.17      
58.50     	93.02     	39.18     	32.10     	5.17      
59.00     	92.81     	38.93     	31.51     	5.17      
59.50     	92.27     	38.60     	30.77     	5.17      
60.00     	91.48     	38.22     	30.22     	5.17      
60.50     	91.17     	37.96     	30.00     	5.17      
61.00     	91.66     	37.87     	29.89     	5.17      
61.50     	92.34     	37.84     	30.14     	5.18      
62.00     	92.51     	37.71     	30.76     	5.18      
